OrderID,OrderDate,CustomerID,CustomerName,CustomerEmail,Country,ProductID,ProductCategory,ProductName,Quantity,UnitPrice,TotalPrice,SalesRegion
681,9/25/2024,2305,Robert Hill,riverskathleen@yahoo.com,Italy,962,Beauty,Nail Polish,2,310.64,621.28,East
682,11/18/2023,1604,Tammy Miles,jamesjones@white.com,Chile,703,Beauty,Nail Polish,6,119.72,718.32,West
683,5/18/2024,1440,Miguel Johnson,taraward@gmail.com,Estonia,699,Furniture,Table,7,933.95,6537.65,East
684,4/1/2025,7417,Nicole Moses,austinerin@hotmail.com,Sweden,837,Clothing,Shoes,9,699.22,6292.98,West
685,10/21/2023,2978,Savannah Shah,christian27@hotmail.com,Saint Kitts and Nevis,996,Electronics,Headphones,9,478.01,4302.09,West
686,3/30/2024,3193,Kevin Jenkins,zmontgomery@miller-carr.com,Taiwan,643,Furniture,Table,1,348.59,348.59,South
687,1/30/2025,3226,Ryan Finley,cwhite@smith.com,Luxembourg,574,Sports,Treadmill,2,682.81,1365.62,South
688,10/31/2023,1712,Karen Williams MD,david62@gmail.com,Netherlands Antilles,524,Furniture,Table,7,359.1,2513.7,South
689,5/21/2024,2501,Beverly Estes,nmoore@gmail.com,Mauritania,789,Clothing,Jeans,6,692.95,4157.7,North
690,2/14/2025,2924,Amanda Hayden,leonard92@hotmail.com,Jersey,761,Electronics,Headphones,3,136.43,409.29,West
691,1/25/2024,2278,Andrea Sandoval,catherine75@mcdonald.com,Hong Kong,790,Clothing,Socks,5,497.52,2487.6,West
692,10/2/2024,7242,Benjamin Peterson,patrickchad@gmail.com,Niger,549,Beauty,Nail Polish,3,708.28,2124.84,West
693,3/17/2024,4550,Christina Rodriguez,stevenslacey@yahoo.com,Albania,731,Beauty,Perfume,9,491.52,4423.68,East
694,10/23/2024,6274,Daniel Madden,qgarza@flowers.net,Armenia,948,Sports,Football,8,667.97,5343.76,West
695,12/15/2024,4926,Joseph Cherry DDS,simonjoe@hotmail.com,Guam,534,Electronics,Smartphone,8,527.02,4216.16,West
696,8/29/2024,2974,Raymond Sweeney,hjohnson@yahoo.com,El Salvador,773,Clothing,Shoes,8,648.75,5190,South
697,8/15/2023,8379,David Kelley,bthomas@rios-lawson.com,Guinea,591,Furniture,Chair,1,97.96,97.96,West
698,3/7/2024,4082,Rachael Lawson,melissa79@king-nelson.com,Bosnia and Herzegovina,918,Electronics,Smartphone,6,812.8,4876.8,West
699,7/27/2024,9951,Mikayla Garrett,ymoran@yahoo.com,Venezuela,818,Sports,Treadmill,3,977.73,2933.19,South
700,12/17/2023,1158,Jessica Morrison,charlesgonzalez@li.org,Guernsey,533,Furniture,Couch,2,601.32,1202.64,West
701,4/1/2025,1419,Brittany Robinson,hayesedward@yahoo.com,Barbados,849,Beauty,Nail Polish,6,516.45,3098.7,West
702,8/3/2024,3659,Tanya Franklin,williamsedwin@hotmail.com,Peru,768,Clothing,Jacket,7,900.36,6302.52,East
703,10/24/2024,2585,Jeffrey Chase,jillcoleman@gmail.com,Montserrat,693,Beauty,Nail Polish,7,427.06,2989.42,South
704,5/25/2025,1460,Jenny Diaz,robinsonkayla@hotmail.com,Mayotte,504,Beauty,Makeup,5,266.36,1331.8,South
707,8/31/2024,1355,Lindsey Peterson,james86@baldwin-pope.org,Saint Kitts and Nevis,764,Electronics,Laptop,4,868.37,3473.48,South
708,8/1/2024,9232,Vincent Johnson,jperkins@young-santiago.net,Pakistan,649,Electronics,Headphones,3,353.44,1060.32,South
709,1/22/2025,5017,James Henderson,sanderstina@valdez.biz,Monaco,993,Clothing,Shoes,6,568.52,3411.12,South
710,6/13/2025,5684,Dennis Mack,hannahfriedman@jacobs.biz,Tonga,814,Beauty,Nail Polish,9,632.71,5694.39,West
711,11/21/2024,9107,Jason Miller,catherineperry@contreras.com,Palau,863,Beauty,Nail Polish,10,105.04,1050.4,West
712,7/19/2024,8190,Michael Ellis,osbornedonald@yahoo.com,Saint Lucia,688,Electronics,Laptop,2,896.52,1793.04,South
713,8/13/2023,6883,Tamara Perez,jacksonjames@gmail.com,Nigeria,747,Furniture,Chair,7,181.58,1271.06,North
714,8/24/2023,5851,John Flores,kristenkennedy@lane.com,Liberia,582,Furniture,Table,1,156.07,156.07,East
715,6/15/2024,3553,Lindsay Taylor,dherrera@martinez.com,Jamaica,626,Furniture,Couch,6,641.17,3847.02,South
716,9/26/2024,4603,Martin Brown,bennettjoseph@hotmail.com,Finland,546,Sports,Tennis Racket,10,668.48,6684.8,West
717,8/22/2024,1344,James Sanchez,richard00@ramirez-smith.com,Bosnia and Herzegovina,871,Electronics,Camera,6,580.24,3481.44,South
718,11/1/2024,8386,Ronnie Wells,michelle25@gmail.com,Faroe Islands,844,Clothing,Socks,3,495.13,1485.39,East
719,4/3/2024,1712,Karen Williams MD,david62@gmail.com,Netherlands Antilles,503,Clothing,Jacket,10,204.89,2048.9,West
720,8/31/2023,7870,Christopher Curtis,nspencer@gmail.com,Oman,985,Clothing,Shoes,2,832.4,1664.8,South
721,12/4/2024,8352,Adam Burns,michael72@hotmail.com,Nigeria,869,Furniture,Couch,10,892.28,8922.8,East
722,2/14/2025,9341,Lisa Murphy,antonio56@hotmail.com,Armenia,830,Clothing,Jeans,7,149.67,1047.69,South
723,7/31/2024,9001,Diane Lawrence,qcook@stewart.biz,Turks and Caicos Islands,981,Electronics,Laptop,1,632.19,632.19,South
724,10/17/2024,3640,Pamela Allen,djones@yahoo.com,Iceland,606,Electronics,Camera,4,480.86,1923.44,North
725,3/24/2025,8443,Joseph Wise,nwhite@davis-foster.com,Jersey,948,Electronics,Headphones,9,667.35,6006.15,South
726,1/31/2024,9951,Mikayla Garrett,ymoran@yahoo.com,Venezuela,987,Sports,Basketball,1,165.58,165.58,West
727,11/8/2023,9895,Matthew Stark,brianguerra@blankenship.com,Libyan Arab Jamahiriya,813,Beauty,Nail Polish,6,372.55,2235.3,West
728,3/13/2025,4926,Joseph Cherry DDS,simonjoe@hotmail.com,Guam,726,Electronics,Monitor,7,919.08,6433.56,East
729,2/23/2024,9594,Miss Alexandra Scott,michaeljones@perez.com,Netherlands,800,Furniture,Desk,3,528.17,1584.51,South
730,6/13/2025,2585,Jeffrey Chase,jillcoleman@gmail.com,Montserrat,914,Beauty,Nail Polish,4,887.64,3550.56,East
731,11/30/2024,9938,William Rivera,randolphkathryn@curtis.biz,Mongolia,662,Beauty,Perfume,4,448.16,1792.64,South
732,3/13/2024,7143,Timothy French,allenglass@rodriguez.com,Ireland,552,Sports,Football,3,531.05,1593.15,South
733,2/18/2025,1405,Tracey Robbins,stephen58@gmail.com,Samoa,867,Beauty,Nail Polish,2,675.35,1350.7,East
734,2/8/2025,9816,Joe Williams,igordon@yahoo.com,Angola,634,Electronics,Camera,9,840.65,7565.85,North
735,9/27/2023,6031,Stephanie Lewis,ronaldcannon@gmail.com,Korea,934,Sports,Bicycle,7,57.84,404.88,North
736,7/27/2024,6274,Daniel Madden,qgarza@flowers.net,Armenia,939,Sports,Treadmill,7,332.11,2324.77,East
737,3/29/2024,1908,Stanley Grant,kevin63@padilla.com,Angola,534,Clothing,Jeans,4,381.08,1524.32,North
738,7/20/2024,8386,Ronnie Wells,michelle25@gmail.com,Faroe Islands,686,Beauty,Makeup,9,147.45,1327.05,West
739,10/7/2024,8213,Jacob Henry,emilysolomon@young.com,Philippines,746,Electronics,Monitor,1,573.51,573.51,West
740,12/11/2024,4896,Paul Gonzalez,charlesmendez@hotmail.com,Australia,882,Beauty,Lotion,2,187.6,375.2,West
741,11/25/2023,8942,Dean Russell,robert06@hines.com,Belarus,741,Beauty,Makeup,6,570.51,3423.06,West
742,4/14/2025,5698,Thomas Robinson,agallagher@gmail.com,Belize,664,Clothing,Shoes,8,477.71,3821.68,West
743,9/30/2024,6825,Katie Cooke,cmartinez@hotmail.com,Greece,891,Sports,Basketball,4,534.83,2139.32,East
744,10/25/2023,9227,Troy Wagner,amartinez@hotmail.com,Palau,631,Electronics,Smartphone,5,905.75,4528.75,North
745,12/13/2023,3835,Dennis Harris,vwalton@hensley.com,Saint Pierre and Miquelon,700,Sports,Football,4,946.81,3787.24,East
746,4/23/2025,4475,Andrea Turner,sellersamanda@burke-rangel.info,Saudi Arabia,733,Beauty,Nail Polish,2,497.83,995.66,South
747,12/1/2023,3927,Tracy Castillo,kgallegos@rodriguez.com,Sudan,513,Electronics,Camera,8,721.28,5770.24,East
748,8/23/2023,7856,Theresa Garcia,johnsonkristina@gmail.com,Saint Barthelemy,580,Electronics,Camera,5,421.08,2105.4,West
749,6/23/2024,5048,Frank Chandler,tammyhoover@bender-ferguson.biz,Mayotte,704,Beauty,Perfume,8,59.31,474.48,East
750,10/22/2024,5458,Michael Waller,meganjones@watkins.com,India,943,Electronics,Monitor,9,147.61,1328.49,East
751,8/30/2023,7494,Christopher Leon,margaretburnett@rivera.com,New Zealand,701,Furniture,Table,1,650.72,650.72,North
752,4/16/2025,4305,Jennifer Gardner,andradetina@gmail.com,Slovakia (Slovak Republic),634,Clothing,Shoes,1,233.93,233.93,South
753,2/27/2025,8277,Kim Weaver,lambertrodney@hotmail.com,Mongolia,989,Clothing,Socks,1,190.42,190.42,South
754,5/10/2025,4809,Justin Montgomery,jack80@clark-pratt.com,Djibouti,514,Furniture,Table,4,241.65,966.6,West
755,7/25/2023,5061,Dennis Carey,bailey62@yahoo.com,Norfolk Island,817,Furniture,Chair,9,371.01,3339.09,East
756,1/30/2024,9232,Vincent Johnson,jperkins@young-santiago.net,Pakistan,774,Clothing,Jeans,10,724.27,7242.7,South
757,2/19/2025,5851,John Flores,kristenkennedy@lane.com,Liberia,594,Furniture,Chair,8,794.16,6353.28,East
758,1/22/2025,4655,Karen Munoz,glopez@hotmail.com,Central African Republic,903,Electronics,Camera,10,402.24,4022.4,West
759,4/8/2024,8341,Nathaniel Johns,francisco29@ward.info,Macedonia,811,Electronics,Monitor,9,170.42,1533.78,North
760,11/25/2023,7870,Christopher Curtis,nspencer@gmail.com,Oman,866,Clothing,Jacket,7,248.77,1741.39,South
761,7/29/2024,8942,Dean Russell,robert06@hines.com,Belarus,676,Sports,Tennis Racket,9,176.33,1586.97,East
762,6/20/2024,3335,Justin Ellis,amybentley@keith.biz,Estonia,935,Beauty,Lotion,8,671.67,5373.36,West
763,8/18/2024,9951,Mikayla Garrett,ymoran@yahoo.com,Venezuela,673,Sports,Tennis Racket,2,256.7,513.4,West
764,10/24/2023,6590,Dawn Garza,stephen37@matthews.com,Palau,540,Beauty,Lotion,10,149.07,1490.7,South
765,7/31/2024,8213,Jacob Henry,emilysolomon@young.com,Philippines,996,Clothing,Jacket,3,44.13,132.39,West
766,11/3/2024,9404,Mrs. Tricia Newton MD,jessicaschultz@gmail.com,Vanuatu,560,Sports,Football,5,729.72,3648.6,West
767,6/13/2025,8386,Ronnie Wells,michelle25@gmail.com,Faroe Islands,653,Clothing,Jacket,8,798.81,6390.48,East
768,6/4/2024,5819,Thomas Morgan,cking@hernandez.com,Sudan,886,Sports,Treadmill,5,409.57,2047.85,West
769,5/19/2024,7494,Christopher Leon,margaretburnett@rivera.com,New Zealand,623,Beauty,Lotion,1,476.16,476.16,North
770,9/5/2023,8859,Tammy Zhang,rodriguezdalton@hotmail.com,Guam,822,Clothing,Shoes,6,445.51,2673.06,East
771,5/13/2025,6654,Brian Mccarthy,pstout@duncan.com,Anguilla,976,Furniture,Chair,7,424.14,2968.98,South
772,11/6/2024,4902,Kenneth Meyer,ryancurry@anderson-garcia.biz,Ireland,956,Furniture,Chair,10,217.16,2171.6,East
773,11/6/2024,5357,Christopher Hill,jacob63@day.com,Japan,914,Furniture,Bed,2,231.71,463.42,North
775,6/30/2024,7107,Randall Robinson,ucarter@sanders-mccarthy.com,Senegal,901,Electronics,Camera,8,467.07,3736.56,North
776,8/7/2023,8384,Todd Baker,lori50@figueroa.info,Rwanda,905,Beauty,Perfume,5,993.91,4969.55,East
777,4/25/2024,4902,Kenneth Meyer,ryancurry@anderson-garcia.biz,Ireland,896,Beauty,Nail Polish,2,562.18,1124.36,West
779,3/17/2024,1344,James Sanchez,richard00@ramirez-smith.com,Bosnia and Herzegovina,514,Clothing,T-Shirt,10,90.78,907.8,North
780,1/9/2025,7870,Christopher Curtis,nspencer@gmail.com,Oman,948,Beauty,Lotion,10,122.53,1225.3,East
781,4/1/2025,9387,Benjamin Hardy,richardgraves@gmail.com,Mexico,899,Clothing,Shoes,8,329.99,2639.92,West
782,6/1/2024,3193,Kevin Jenkins,zmontgomery@miller-carr.com,Taiwan,696,Beauty,Perfume,6,817.34,4904.04,North
784,7/30/2023,5622,Aaron Cox,rmelton@hughes.info,Mauritania,601,Sports,Basketball,10,466.85,4668.5,South
785,12/3/2024,8757,Michael Mendoza,edward26@gmail.com,Estonia,841,Sports,Football,8,343.94,2751.52,North
786,11/26/2024,9555,Angela Pierce,gerald41@hotmail.com,Ethiopia,703,Clothing,T-Shirt,7,506.93,3548.51,West
788,2/19/2025,9341,Lisa Murphy,antonio56@hotmail.com,Armenia,516,Clothing,Socks,2,132.76,265.52,North
789,10/29/2024,5678,Lisa Williams,yadams@johnson-cruz.com,Niue,823,Beauty,Shampoo,10,982.21,9822.1,East
790,8/12/2024,8341,Nathaniel Johns,francisco29@ward.info,Macedonia,562,Electronics,Headphones,1,290.95,290.95,West
791,4/22/2024,8588,Ellen Horton,ybaker@robinson-murphy.com,Mauritania,611,Beauty,Nail Polish,1,54.83,54.83,West
792,2/22/2025,9326,Cynthia Monroe,adammyers@marsh.com,Nauru,556,Sports,Tennis Racket,6,905.66,5433.96,South
793,4/30/2024,2918,Christopher Scott,vsmith@banks.com,Gibraltar,609,Beauty,Perfume,3,264.39,793.17,East
794,5/14/2025,8379,David Kelley,bthomas@rios-lawson.com,Guinea,569,Furniture,Chair,5,412.9,2064.5,North
795,10/29/2023,5909,Sharon Ramos,muellerduane@yahoo.com,Angola,672,Sports,Football,2,796.2,1592.4,East
796,9/9/2024,5758,Michael Ball,taylordaniel@yahoo.com,Sao Tome and Principe,869,Clothing,Jeans,5,997.67,4988.35,East
797,1/7/2024,8384,Todd Baker,lori50@figueroa.info,Rwanda,936,Clothing,Jeans,8,925.32,7402.56,North
798,3/4/2024,4148,Gary Torres,greyes@johnson-donovan.com,Malawi,819,Clothing,Shoes,8,970.59,7764.72,East
799,7/18/2024,2610,Krista Sampson,bonnie76@michael.info,Jamaica,819,Electronics,Laptop,8,493.02,3944.16,South
800,12/10/2023,5043,Cheryl Young,jmoreno@morales.info,Belgium,596,Electronics,Monitor,1,855.7,855.7,South
801,2/7/2024,5061,Dennis Carey,bailey62@yahoo.com,Norfolk Island,998,Sports,Tennis Racket,1,155.84,155.84,East
802,6/10/2024,4705,Felicia Garcia,jeremy30@gmail.com,Czech Republic,951,Clothing,Jacket,5,170.38,851.9,East
803,3/2/2025,2486,Scott Greene,wconrad@hotmail.com,United States of America,664,Furniture,Chair,9,461.84,4156.56,West
804,7/17/2024,5092,Kevin Morse PhD,xoliver@tanner.com,Palau,596,Clothing,Socks,1,238.75,238.75,West
805,4/15/2025,2020,Melanie Gonzalez,amber03@hotmail.com,Montserrat,746,Clothing,Shoes,6,89.67,538.02,East
806,8/17/2024,4655,Karen Munoz,glopez@hotmail.com,Central African Republic,967,Sports,Treadmill,8,861.58,6892.64,North
807,7/28/2024,7351,Joshua Rojas,joneserica@smith-guzman.com,Lebanon,535,Sports,Football,2,680.94,1361.88,North
808,6/22/2025,7107,Randall Robinson,ucarter@sanders-mccarthy.com,Senegal,804,Electronics,Laptop,2,399.74,799.48,North
809,12/5/2024,4989,Ann Lara,kristenstone@yahoo.com,Bosnia and Herzegovina,749,Clothing,Socks,3,799.93,2399.79,North
810,3/30/2024,5061,Dennis Carey,bailey62@yahoo.com,Norfolk Island,885,Sports,Treadmill,7,404.81,2833.67,West
811,3/30/2024,5458,Michael Waller,meganjones@watkins.com,India,691,Beauty,Makeup,3,54.53,163.59,North
812,10/18/2023,1420,Hayley Fox,danaryan@jimenez.com,Faroe Islands,824,Sports,Treadmill,2,94.43,188.86,East
813,3/10/2025,9035,Nathaniel Long,perrychristy@miller-bryant.com,Macedonia,712,Clothing,Socks,4,996.47,3985.88,South
814,11/17/2024,5678,Lisa Williams,yadams@johnson-cruz.com,Niue,704,Clothing,Jeans,5,451.17,2255.85,East
815,8/28/2023,1158,Jessica Morrison,charlesgonzalez@li.org,Guernsey,634,Electronics,Laptop,7,712.77,4989.39,West
816,8/14/2023,9232,Vincent Johnson,jperkins@young-santiago.net,Pakistan,903,Clothing,Jacket,4,600.41,2401.64,West
817,5/22/2025,8443,Joseph Wise,nwhite@davis-foster.com,Jersey,712,Clothing,Jacket,2,888.64,1777.28,North
818,1/28/2025,1604,Tammy Miles,jamesjones@white.com,Chile,786,Electronics,Monitor,7,438.52,3069.64,South
819,7/14/2024,5061,Dennis Carey,bailey62@yahoo.com,Norfolk Island,661,Sports,Football,8,679.51,5436.08,East
820,3/18/2025,6590,Dawn Garza,stephen37@matthews.com,Palau,784,Sports,Football,8,968.95,7751.6,West
821,6/3/2025,2486,Scott Greene,wconrad@hotmail.com,United States of America,883,Sports,Tennis Racket,8,931.81,7454.48,West
822,2/23/2025,8190,Michael Ellis,osbornedonald@yahoo.com,Saint Lucia,924,Beauty,Makeup,10,22.61,226.1,North
823,3/12/2025,7242,Benjamin Peterson,patrickchad@gmail.com,Niger,557,Sports,Tennis Racket,1,714.48,714.48,North
824,5/8/2024,7625,Toni Hernandez,scotttracy@gmail.com,Trinidad and Tobago,984,Clothing,T-Shirt,6,140.88,845.28,South
825,5/17/2025,4550,Christina Rodriguez,stevenslacey@yahoo.com,Albania,645,Clothing,Jeans,4,352.71,1410.84,East
826,1/22/2024,9227,Troy Wagner,amartinez@hotmail.com,Palau,707,Electronics,Smartphone,8,366.3,2930.4,West
827,10/20/2023,9555,Angela Pierce,gerald41@hotmail.com,Ethiopia,995,Clothing,T-Shirt,10,511.7,5117,North
828,12/30/2023,4655,Karen Munoz,glopez@hotmail.com,Central African Republic,985,Sports,Tennis Racket,3,928.3,2784.9,West
829,3/28/2024,4809,Justin Montgomery,jack80@clark-pratt.com,Djibouti,643,Sports,Treadmill,3,664.04,1992.12,East
830,3/21/2025,2231,Laurie Wise,alexis07@garcia-brown.com,Cook Islands,616,Furniture,Chair,7,608.84,4261.88,West
831,12/12/2024,8046,Claire Hobbs,aprilboyd@yahoo.com,Italy,606,Sports,Treadmill,5,22.77,113.85,South
832,3/22/2025,2486,Scott Greene,wconrad@hotmail.com,United States of America,930,Clothing,Shoes,9,553.93,4985.37,West
833,11/7/2023,8384,Todd Baker,lori50@figueroa.info,Rwanda,973,Beauty,Perfume,3,171.76,515.28,East
834,3/30/2025,5698,Thomas Robinson,agallagher@gmail.com,Belize,836,Beauty,Lotion,8,687.43,5499.44,North
835,11/22/2023,4550,Christina Rodriguez,stevenslacey@yahoo.com,Albania,662,Beauty,Shampoo,2,990.74,1981.48,West
836,8/6/2023,9404,Mrs. Tricia Newton MD,jessicaschultz@gmail.com,Vanuatu,621,Furniture,Bed,9,47.65,428.85,North
837,3/1/2024,8761,Sara Green,joseph01@gmail.com,Nicaragua,942,Beauty,Shampoo,6,657.07,3942.42,North
838,3/30/2024,1008,Nicholas Barnes,taylorrobert@gmail.com,United Arab Emirates,958,Sports,Treadmill,10,740.7,7407,East
839,10/4/2024,6654,Brian Mccarthy,pstout@duncan.com,Anguilla,638,Electronics,Smartphone,8,983.94,7871.52,West
840,7/22/2024,9341,Lisa Murphy,antonio56@hotmail.com,Armenia,847,Sports,Bicycle,4,377.98,1511.92,South
841,3/1/2025,5758,Michael Ball,taylordaniel@yahoo.com,Sao Tome and Principe,988,Sports,Treadmill,1,997.01,997.01,South
842,2/1/2025,4211,Rachael Woods,washingtonsarah@yahoo.com,Sri Lanka,582,Electronics,Laptop,6,420.5,2523,North
843,12/4/2023,2599,Benjamin Hart,michelle12@hotmail.com,Saudi Arabia,686,Sports,Treadmill,4,889.02,3556.08,North
844,5/12/2025,6466,Jerry Schneider,gcook@gmail.com,United Arab Emirates,764,Sports,Tennis Racket,4,445.47,1781.88,West
845,3/6/2025,7538,Michael Brooks,garciakristin@miller.org,Belize,537,Clothing,Jeans,1,728.31,728.31,West
846,6/12/2024,4902,Kenneth Meyer,ryancurry@anderson-garcia.biz,Ireland,951,Clothing,Shoes,9,606.9,5462.1,South
847,11/20/2023,4475,Andrea Turner,sellersamanda@burke-rangel.info,Saudi Arabia,723,Sports,Tennis Racket,7,310.91,2176.37,West
848,7/26/2024,2599,Benjamin Hart,michelle12@hotmail.com,Saudi Arabia,917,Beauty,Makeup,5,457.18,2285.9,West
849,3/26/2024,2734,Erica Brown,webermolly@gilmore-andrews.net,Libyan Arab Jamahiriya,652,Sports,Tennis Racket,5,898.66,4493.3,South
850,2/8/2025,5333,Deborah Brooks,carolyndodson@castro.net,Hong Kong,614,Sports,Bicycle,8,446.45,3571.6,South
851,4/29/2024,8859,Tammy Zhang,rodriguezdalton@hotmail.com,Guam,696,Sports,Football,9,978.5,8806.5,East
852,8/31/2024,9233,Justin Burgess,vnelson@roberts-murray.com,Israel,826,Beauty,Shampoo,3,359.02,1077.06,North
853,2/10/2024,5174,Larry Mack,barnesjennifer@kennedy-porter.org,Croatia,709,Electronics,Monitor,2,226.99,453.98,North
854,11/10/2024,7417,Nicole Moses,austinerin@hotmail.com,Sweden,720,Electronics,Laptop,8,696.4,5571.2,East
855,4/29/2024,4809,Justin Montgomery,jack80@clark-pratt.com,Djibouti,880,Furniture,Chair,5,89.14,445.7,North
856,1/6/2024,3835,Dennis Harris,vwalton@hensley.com,Saint Pierre and Miquelon,591,Beauty,Nail Polish,1,714.4,714.4,West
857,4/12/2025,3659,Tanya Franklin,williamsedwin@hotmail.com,Peru,873,Beauty,Makeup,7,339.71,2377.97,North
858,1/2/2024,8433,Jacob Norris,mariachang@nguyen.com,South Georgia and the South Sandwich Islands,715,Electronics,Monitor,1,666.97,666.97,East
859,11/22/2023,8604,Timothy Henson,sarah52@reed.org,Mayotte,624,Electronics,Monitor,8,989.8,7918.4,West
860,11/13/2024,8384,Todd Baker,lori50@figueroa.info,Rwanda,760,Beauty,Lotion,9,25.41,228.69,East
861,2/28/2025,2462,Tracey Medina,brett24@hotmail.com,Netherlands,997,Clothing,Socks,6,305.25,1831.5,East
862,12/6/2024,2231,Laurie Wise,alexis07@garcia-brown.com,Cook Islands,767,Sports,Treadmill,7,205.94,1441.58,North
863,8/21/2023,7538,Michael Brooks,garciakristin@miller.org,Belize,979,Beauty,Nail Polish,4,807.43,3229.72,South
864,11/30/2024,4989,Ann Lara,kristenstone@yahoo.com,Bosnia and Herzegovina,610,Electronics,Laptop,8,399.71,3197.68,North
865,2/1/2024,1158,Jessica Morrison,charlesgonzalez@li.org,Guernsey,606,Beauty,Perfume,7,535.29,3747.03,North
866,1/6/2025,8757,Michael Mendoza,edward26@gmail.com,Estonia,995,Furniture,Bed,5,51.06,255.3,East
867,11/12/2023,4809,Justin Montgomery,jack80@clark-pratt.com,Djibouti,953,Sports,Football,1,549.98,549.98,East
868,1/27/2025,5333,Deborah Brooks,carolyndodson@castro.net,Hong Kong,853,Beauty,Makeup,10,763.17,7631.7,South
869,10/17/2023,5684,Dennis Mack,hannahfriedman@jacobs.biz,Tonga,902,Clothing,Shoes,9,662.42,5961.78,East
870,2/15/2025,3553,Lindsay Taylor,dherrera@martinez.com,Jamaica,952,Electronics,Monitor,6,531.01,3186.06,West
872,9/14/2024,4655,Karen Munoz,glopez@hotmail.com,Central African Republic,532,Beauty,Makeup,4,586.3,2345.2,West
873,6/10/2024,7361,Willie Castillo Jr.,awaters@hotmail.com,Comoros,645,Furniture,Chair,3,561.88,1685.64,East
874,3/4/2025,4896,Paul Gonzalez,charlesmendez@hotmail.com,Australia,627,Furniture,Couch,9,530.94,4778.46,East
875,11/16/2024,5017,James Henderson,sanderstina@valdez.biz,Monaco,719,Beauty,Lotion,10,631.76,6317.6,North
876,5/27/2024,9107,Jason Miller,catherineperry@contreras.com,Palau,754,Furniture,Desk,6,324.56,1947.36,North
877,11/6/2023,7870,Christopher Curtis,nspencer@gmail.com,Oman,508,Electronics,Smartphone,10,965.62,9656.2,South
878,11/22/2024,1405,Tracey Robbins,stephen58@gmail.com,Samoa,939,Clothing,Jacket,9,214.88,1933.92,East
879,9/19/2023,8379,David Kelley,bthomas@rios-lawson.com,Guinea,629,Sports,Treadmill,1,577.73,577.73,West
881,5/2/2025,5400,Jessica Weber,mejiaalisha@gmail.com,Guinea,690,Electronics,Camera,1,808.25,808.25,West
882,10/20/2024,9938,William Rivera,randolphkathryn@curtis.biz,Mongolia,741,Furniture,Chair,8,277.42,2219.36,East
883,1/7/2025,8213,Jacob Henry,emilysolomon@young.com,Philippines,883,Sports,Basketball,1,128.2,128.2,West
884,12/20/2023,9951,Mikayla Garrett,ymoran@yahoo.com,Venezuela,621,Beauty,Lotion,1,855.7,855.7,North
885,8/17/2023,9594,Miss Alexandra Scott,michaeljones@perez.com,Netherlands,514,Furniture,Table,6,693.18,4159.08,South
886,6/2/2024,5592,Tammy Fleming,john59@wells.com,Germany,582,Clothing,Shoes,9,555.9,5003.1,North
887,3/7/2024,1349,Holly Jones,yrangel@yahoo.com,Solomon Islands,685,Electronics,Smartphone,2,954.46,1908.92,East
888,11/2/2024,1792,Patrick Brown,janekelley@hotmail.com,French Southern Territories,723,Sports,Treadmill,1,981.68,981.68,South
889,10/26/2023,5017,James Henderson,sanderstina@valdez.biz,Monaco,534,Beauty,Nail Polish,5,211.76,1058.8,West
890,6/10/2024,6093,Ashley Russo,johnsmith@hotmail.com,Liberia,802,Furniture,Desk,3,547.14,1641.42,West
891,1/27/2025,9001,Diane Lawrence,qcook@stewart.biz,Turks and Caicos Islands,586,Clothing,Jeans,2,609.23,1218.46,East
892,11/18/2023,3565,James Rose,tinasanders@mcdaniel-king.com,Zimbabwe,656,Electronics,Smartphone,6,225.79,1354.74,West
893,11/12/2023,6357,Kylie Mclaughlin,hurstkaren@anderson.com,Wallis and Futuna,981,Electronics,Monitor,6,219.73,1318.38,West
894,9/26/2023,7538,Michael Brooks,garciakristin@miller.org,Belize,961,Furniture,Table,4,179.29,717.16,South
895,12/1/2023,5758,Michael Ball,taylordaniel@yahoo.com,Sao Tome and Principe,615,Beauty,Shampoo,4,167.09,668.36,East
896,10/6/2023,5957,Michael Mathews,omorgan@stewart.com,Western Sahara,674,Beauty,Makeup,3,493.66,1480.98,West
897,11/5/2024,2978,Savannah Shah,christian27@hotmail.com,Saint Kitts and Nevis,808,Furniture,Couch,1,494.09,494.09,West
898,6/23/2024,8341,Nathaniel Johns,francisco29@ward.info,Macedonia,938,Sports,Football,7,769.51,5386.57,South
899,12/13/2024,7494,Christopher Leon,margaretburnett@rivera.com,New Zealand,863,Clothing,Shoes,10,857.31,8573.1,South
900,8/31/2024,4655,Karen Munoz,glopez@hotmail.com,Central African Republic,700,Clothing,Jacket,1,484.24,484.24,South
901,5/12/2025,4603,Martin Brown,bennettjoseph@hotmail.com,Finland,778,Clothing,Jacket,8,313.24,2505.92,East
902,4/12/2025,4655,Karen Munoz,glopez@hotmail.com,Central African Republic,519,Furniture,Desk,5,338.16,1690.8,East
903,5/15/2025,5357,Christopher Hill,jacob63@day.com,Japan,859,Clothing,Shoes,2,756.07,1512.14,North
904,6/14/2025,6357,Kylie Mclaughlin,hurstkaren@anderson.com,Wallis and Futuna,644,Furniture,Couch,5,268.48,1342.4,East
905,4/6/2024,8443,Joseph Wise,nwhite@davis-foster.com,Jersey,626,Sports,Tennis Racket,1,764.1,764.1,North
906,5/22/2024,2918,Christopher Scott,vsmith@banks.com,Gibraltar,872,Electronics,Camera,5,96.14,480.7,West
